17,7682647;1;;R1-R2;*10^4;10000
17,7014236;7373;;0,0004082;4,082;
17,7021045;7374;;0,0006809;6,809;
17,7024631;7375;;0,0003586;3,586;
17,70298;7376;;0,0005169;5,169;
17,7036018;7377;;0,0006218;6,218;
17,7039508;7378;;0,000349;3,49;
17,7039203;7379;;-3,05E-05;-0,305;
17,7046947;7380;;0,0007744;7,744;
17,705183;7381;;0,0004883;4,883;
17,7057456;7382;;0,0005626;5,626;
17,7060146;7383;;0,000269;2,69;
17,7069168;7384;;0,0009022;9,022;
17,707344;7385;;0,0004272;4,272;
17,7074928;7386;;0,0001488;1,488;
17,7079563;7387;;0,0004635;4,635;
17,7083778;7388;;0,0004215;4,215;
17,7096538;7389;;0,001276;12,76;
17,70969;7390;;3,62E-05;0,362;
17,7101268;7391;;0,0004368;4,368;
17,7105007;7392;;0,0003739;3,739;
17,7109508;7393;;0,0004501;4,501;
17,7114124;7394;;0,0004616;4,616;
17,7117977;7395;;0,0003853;3,853;
17,7125301;7396;;0,0007324;7,324;
17,7127399;7397;;0,0002098;2,098;
17,7130756;7398;;0,0003357;3,357;
17,7129001;7399;;-0,0001755;-1,755;
17,7140445;7400;;0,0011444;11,444;
17,7151489;7401;;0,0011044;11,044;
17,7152862;7402;;0,0001373;1,373;
17,7156295;7403;;0,0003433;3,433;
17,7165985;7404;;0,000969;9,69;
17,7172908;7405;;0,0006923;6,923;
17,7173233;7406;;3,25E-05;0,325;
17,7173137;7407;;-9,60E-06;-0,096;
17,7183361;7408;;0,0010224;10,224;
17,7187347;7409;;0,0003986;3,986;
17,7187328;7410;;-1,90E-06;-0,019;
17,7195301;7411;;0,0007973;7,973;
17,720066;7412;;0,0005359;5,359;
17,7208747;7413;;0,0008087;8,087;
17,7207794;7414;;-9,53E-05;-0,953;
17,7213687;7415;;0,0005893;5,893;
17,7225494;7416;;0,0011807;11,807;
17,7229652;7417;;0,0004158;4,158;
17,7231044;7418;;0,0001392;1,392;
17,7232055;7419;;0,0001011;1,011;
17,7232437;7420;;3,82E-05;0,382;
17,7243938;7421;;0,0011501;11,501;
17,724781;7422;;0,0003872;3,872;
17,7249984;7423;;0,0002174;2,174;
17,725254;7424;;0,0002556;2,556;
17,7260894;7425;;0,0008354;8,354;
17,7265949;7426;;0,0005055;5,055;
17,7268161;7427;;0,0002212;2,212;
17,72719;7428;;0,0003739;3,739;
17,728363;7429;;0,001173;11,73;
17,7286415;7430;;0,0002785;2,785;
17,7288169;7431;;0,0001754;1,754;
17,7290859;7432;;0,000269;2,69;
17,7295112;7433;;0,0004253;4,253;
17,730072;7434;;0,0005608;5,608;
17,7307853;7435;;0,0007133;7,133;
17,731451;7436;;0,0006657;6,657;
17,7319564;7437;;0,0005054;5,054;
17,7320346;7438;;7,82E-05;0,782;
17,7318496;7439;;-0,000185;-1,85;
17,7322406;7440;;0,000391;3,91;
17,7328796;7441;;0,000639;6,39;
17,7337779;7442;;0,0008983;8,983;
17,7346458;7443;;0,0008679;8,679;
17,7353725;7444;;0,0007267;7,267;
17,735466;7445;;9,35E-05;0,935;
17,7359447;7446;;0,0004787;4,787;
17,7362594;7447;;0,0003147;3,147;
17,7367553;7448;;0,0004959;4,959;
17,7369709;7449;;0,0002156;2,156;
17,7369232;7450;;-4,77E-05;-0,477;
17,7376708;7451;;0,0007476;7,476;
17,7384796;7452;;0,0008088;8,088;
17,7389221;7453;;0,0004425;4,425;
17,7397289;7454;;0,0008068;8,068;
17,7401618;7455;;0,0004329;4,329;
17,7406234;7456;;0,0004616;4,616;
17,7407474;7457;;0,000124;1,24;
17,7412185;7458;;0,0004711;4,711;
17,7416152;7459;;0,0003967;3,967;
17,7420749;7460;;0,0004597;4,597;
17,7425174;7461;;0,0004425;4,425;
17,7427883;7462;;0,0002709;2,709;
17,7430877;7463;;0,0002994;2,994;
17,7442245;7464;;0,0011368;11,368;
17,744255;7465;;3,05E-05;0,305;
17,7450408;7466;;0,0007858;7,858;
17,7454128;7467;;0,000372;3,72;
17,7460632;7468;;0,0006504;6,504;
17,7466487;7469;;0,0005855;5,855;
17,7467498;7470;;0,0001011;1,011;
17,74724;7471;;0,0004902;4,902;
17,748104;7472;;0,000864;8,64;
17,7488117;7473;;0,0007077;7,077;
17,7483863;7474;;-0,0004254;-4,254;
17,7489051;7475;;0,0005188;5,188;
17,749279;7476;;0,0003739;3,739;
17,7508049;7477;;0,0015259;15,259;
17,7507133;7478;;-9,16E-05;-0,916;
17,7508296;7479;;0,0001163;1,163;
17,7514171;7480;;0,0005875;5,875;
17,7515258;7481;;0,0001087;1,087;
17,7529773;7482;;0,0014515;14,515;
17,7536182;7483;;0,0006409;6,409;
17,7529373;7484;;-0,0006809;-6,809;
17,753437;7485;;0,0004997;4,997;
17,7536983;7486;;0,0002613;2,613;
17,7547893;7487;;0,001091;10,91;
17,7553958;7488;;0,0006065;6,065;
17,7558956;7489;;0,0004998;4,998;
17,7563495;7490;;0,0004539;4,539;
17,7564201;7491;;7,06E-05;0,706;
17,7566356;7492;;0,0002155;2,155;
17,7573585;7493;;0,0007229;7,229;
17,7586174;7494;;0,0012589;12,589;
17,758852;7495;;0,0002346;2,346;
17,7588291;7496;;-2,29E-05;-0,229;
17,7584266;7497;;-0,0004025;-4,025;
17,7594051;7498;;0,0009785;9,785;
17,7598648;7499;;0,0004597;4,597;
17,7612781;7500;;0,0014133;14,133;
17,7612209;7501;;-5,72E-05;-0,572;
17,7610321;7502;;-0,0001888;-1,888;
17,7612724;7503;;0,0002403;2,403;
17,7621841;7504;;0,0009117;9,117;
17,7632293;7505;;0,0010452;10,452;
17,7631263;7506;;-0,000103;-1,03;
17,7638969;7507;;0,0007706;7,706;
17,7649841;7508;;0,0010872;10,872;
17,7652931;7509;;0,000309;3,09;
17,7648811;7510;;-0,000412;-4,12;
17,7653408;7511;;0,0004597;4,597;
17,7656326;7512;;0,0002918;2,918;
17,7662239;7513;;0,0005913;5,913;
17,7670459;7514;;0,000822;8,22;
17,7671413;7515;;9,54E-05;0,954;
17,7681331;7516;;0,0009918;9,918;
17,7685661;7517;;0,000433;4,33;
17,7689723;7518;;0,0004062;4,062;
17,7694854;7519;;0,0005131;5,131;
17,7692928;7520;;-0,0001926;-1,926;
17,7699184;7521;;0,0006256;6,256;
17,7704658;7522;;0,0005474;5,474;
17,7707195;7523;;0,0002537;2,537;
17,7710247;7524;;0,0003052;3,052;
17,771717;7525;;0,0006923;6,923;
17,7724876;7526;;0,0007706;7,706;
17,7727146;7527;;0,000227;2,27;
17,7734336;7528;;0,000719;7,19;
17,7741279;7529;;0,0006943;6,943;
17,7748851;7530;;0,0007572;7,572;
17,7748546;7531;;-3,05E-05;-0,305;
17,7748146;7532;;-4,00E-05;-0,4;
17,7751502;7533;;0,0003356;3,356;
17,7756938;7534;;0,0005436;5,436;
17,7768821;7535;;0,0011883;11,883;
17,7764186;7536;;-0,0004635;-4,635;
17,7767887;7537;;0,0003701;3,701;
17,7771949;7538;;0,0004062;4,062;
17,778057;7539;;0,0008621;8,621;
17,7786884;7540;;0,0006314;6,314;
17,7790279;7541;;0,0003395;3,395;
17,7793483;7542;;0,0003204;3,204;
17,7799797;7543;;0,0006314;6,314;
17,7807674;7544;;0,0007877;7,877;
17,7811241;7545;;0,0003567;3,567;
17,7812099;7546;;8,58E-05;0,858;
17,7816009;7547;;0,000391;3,91;
17,782051;7548;;0,0004501;4,501;
17,7823066;7549;;0,0002556;2,556;
17,7828445;7550;;0,0005379;5,379;
17,7834053;7551;;0,0005608;5,608;
17,7838668;7552;;0,0004615;4,615;
17,7845382;7553;;0,0006714;6,714;
17,7846508;7554;;0,0001126;1,126;
17,785736;7555;;0,0010852;10,852;
17,7854194;7556;;-0,0003166;-3,166;
17,785633;7557;;0,0002136;2,136;
17,7870044;7558;;0,0013714;13,714;
17,7877769;7559;;0,0007725;7,725;
17,7876091;7560;;-0,0001678;-1,678;
17,7877712;7561;;0,0001621;1,621;
17,7875595;7562;;-0,0002117;-2,117;
17,7890338;7563;;0,0014743;14,743;
17,7897682;7564;;0,0007344;7,344;
17,7903461;7565;;0,0005779;5,779;
17,7900714;7566;;-0,0002747;-2,747;
17,790739;7567;;0,0006676;6,676;
17,7910194;7568;;0,0002804;2,804;
17,7916679;7569;;0,0006485;6,485;
17,7917728;7570;;0,0001049;1,049;
17,7916564;7571;;-0,0001164;-1,164;
17,7920284;7572;;0,000372;3,72;
17,7930679;7573;;0,0010395;10,395;
17,7938232;7574;;0,0007553;7,553;
17,7939033;7575;;8,01E-05;0,801;
17,7945766;7576;;0,0006733;6,733;
17,795042;7577;;0,0004654;4,654;
17,7958717;7578;;0,0008297;8,297;
17,7961578;7579;;0,0002861;2,861;
17,7962837;7580;;0,0001259;1,259;
17,7962417;7581;;-4,20E-05;-0,42;
17,79636;7582;;0,0001183;1,183;
17,7970371;7583;;0,0006771;6,771;
17,7982025;7584;;0,0011654;11,654;
17,7984905;7585;;0,000288;2,88;
17,7993392;7586;;0,0008487;8,487;
17,7997531;7587;;0,0004139;4,139;
17,7999858;7588;;0,0002327;2,327;
17,8000278;7589;;4,20E-05;0,42;
17,8008308;7590;;0,000803;8,03;
17,801155;7591;;0,0003242;3,242;
17,8013;7592;;0,000145;1,45;
17,8018894;7593;;0,0005894;5,894;
17,8030185;7594;;0,0011291;11,291;
17,8032245;7595;;0,000206;2,06;
17,8037071;7596;;0,0004826;4,826;
17,8035221;7597;;-0,000185;-1,85;
17,8038806;7598;;0,0003585;3,585;
17,8039741;7599;;9,35E-05;0,935;
17,8052349;7600;;0,0012608;12,608;
17,8055934;7601;;0,0003585;3,585;
17,8055114;7602;;-8,20E-05;-0,82;
17,8063106;7603;;0,0007992;7,992;
17,8070468;7604;;0,0007362;7,362;
17,807043;7605;;-3,80E-06;-0,038;
17,8074474;7606;;0,0004044;4,044;
17,8084983;7607;;0,0010509;10,509;
17,8087043;7608;;0,000206;2,06;
17,8091869;7609;;0,0004826;4,826;
17,8097019;7610;;0,000515;5,15;
17,8102283;7611;;0,0005264;5,264;
17,8103103;7612;;8,20E-05;0,82;
17,8107662;7613;;0,0004559;4,559;
17,8111686;7614;;0,0004024;4,024;
17,8115844;7615;;0,0004158;4,158;
17,8119487;7616;;0,0003643;3,643;
17,8127975;7617;;0,0008488;8,488;
17,8132476;7618;;0,0004501;4,501;
17,8134441;7619;;0,0001965;1,965;
17,8136501;7620;;0,000206;2,06;
17,8141479;7621;;0,0004978;4,978;
17,8148326;7622;;0,0006847;6,847;
17,8148899;7623;;5,73E-05;0,573;
17,8150119;7624;;0,000122;1,22;
17,8152179;7625;;0,000206;2,06;
17,8163623;7626;;0,0011444;11,444;
17,8170509;7627;;0,0006886;6,886;
17,8172016;7628;;0,0001507;1,507;
17,8180236;7629;;0,000822;8,22;
17,8179683;7630;;-5,53E-05;-0,553;
17,8183212;7631;;0,0003529;3,529;
17,8193626;7632;;0,0010414;10,414;
17,8198165;7633;;0,0004539;4,539;
17,8201656;7634;;0,0003491;3,491;
17,8201198;7635;;-4,58E-05;-0,458;
17,8210315;7636;;0,0009117;9,117;
17,8213329;7637;;0,0003014;3,014;
17,8222656;7638;;0,0009327;9,327;
17,8223857;7639;;0,0001201;1,201;
17,8222007;7640;;-0,000185;-1,85;
17,8223247;7641;;0,000124;1,24;
17,8229656;7642;;0,0006409;6,409;
17,8234119;7643;;0,0004463;4,463;
17,8241176;7644;;0,0007057;7,057;
17,8242835;7645;;0,0001659;1,659;
17,8245201;7646;;0,0002366;2,366;
17,8253364;7647;;0,0008163;8,163;
17,8259353;7648;;0,0005989;5,989;
17,8262596;7649;;0,0003243;3,243;
17,8274097;7650;;0,0011501;11,501;
17,8276367;7651;;0,000227;2,27;
17,8281459;7652;;0,0005092;5,092;
17,8279266;7653;;-0,0002193;-2,193;
17,8288784;7654;;0,0009518;9,518;
17,8292217;7655;;0,0003433;3,433;
17,8297367;7656;;0,000515;5,15;
17,8303031;7657;;0,0005664;5,664;
17,8309688;7658;;0,0006657;6,657;
17,8308658;7659;;-0,000103;-1,03;
17,8308792;7660;;1,34E-05;0,134;
17,8318958;7661;;0,0010166;10,166;
17,8321609;7662;;0,0002651;2,651;
17,8323268;7663;;0,0001659;1,659;
17,8329887;7664;;0,0006619;6,619;
17,8338088;7665;;0,0008201;8,201;
17,8337593;7666;;-4,95E-05;-0,495;
17,8343715;7667;;0,0006122;6,122;
17,8350048;7668;;0,0006333;6,333;
17,834793;7669;;-0,0002118;-2,118;
17,8353118;7670;;0,0005188;5,188;
17,8355445;7671;;0,0002327;2,327;
17,8358917;7672;;0,0003472;3,472;
17,8368453;7673;;0,0009536;9,536;
17,8382453;7674;;0,0014;14;
17,8381481;7675;;-9,72E-05;-0,972;
17,8378238;7676;;-0,0003243;-3,243;
17,8384666;7677;;0,0006428;6,428;
17,8389396;7678;;0,000473;4,73;
17,8390827;7679;;0,0001431;1,431;
17,8395442;7680;;0,0004615;4,615;
17,8400192;7681;;0,000475;4,75;
17,8403415;7682;;0,0003223;3,223;
17,840744;7683;;0,0004025;4,025;
17,8417739;7684;;0,0010299;10,299;
17,841608;7685;;-0,0001659;-1,659;
17,8421669;7686;;0,0005589;5,589;
17,8429317;7687;;0,0007648;7,648;
17,8433513;7688;;0,0004196;4,196;
17,8432197;7689;;-0,0001316;-1,316;
17,8437633;7690;;0,0005436;5,436;
17,8441696;7691;;0,0004063;4,063;
17,8445606;7692;;0,000391;3,91;
17,8451194;7693;;0,0005588;5,588;
17,8451538;7694;;3,44E-05;0,344;
17,845869;7695;;0,0007152;7,152;
17,8467159;7696;;0,0008469;8,469;
17,8472042;7697;;0,0004883;4,883;
17,847126;7698;;-7,82E-05;-0,782;
17,8470802;7699;;-4,58E-05;-0,458;
17,8480224;7700;;0,0009422;9,422;
17,8491172;7701;;0,0010948;10,948;
17,8494338;7702;;0,0003166;3,166;
17,8495121;7703;;7,83E-05;0,783;
17,8498458;7704;;0,0003337;3,337;
17,8502674;7705;;0,0004216;4,216;
17,8506679;7706;;0,0004005;4,005;
17,8507232;7707;;5,53E-05;0,553;
17,8513965;7708;;0,0006733;6,733;
17,8520946;7709;;0,0006981;6,981;
17,8522377;7710;;0,0001431;1,431;
17,8524246;7711;;0,0001869;1,869;
17,8530635;7712;;0,0006389;6,389;
17,8538494;7713;;0,0007859;7,859;
17,8545131;7714;;0,0006637;6,637;
17,8550777;7715;;0,0005646;5,646;
17,8551769;7716;;9,92E-05;0,992;
17,8554382;7717;;0,0002613;2,613;
17,8551998;7718;;-0,0002384;-2,384;
17,855545;7719;;0,0003452;3,452;
17,8568954;7720;;0,0013504;13,504;
17,857048;7721;;0,0001526;1,526;
17,8575744;7722;;0,0005264;5,264;
17,8582782;7723;;0,0007038;7,038;
17,8579845;7724;;-0,0002937;-2,937;
17,858633;7725;;0,0006485;6,485;
17,8581676;7726;;-0,0004654;-4,654;
17,8591632;7727;;0,0009956;9,956;
17,8593826;7728;;0,0002194;2,194;
17,8598365;7729;;0,0004539;4,539;
17,860321;7730;;0,0004845;4,845;
17,8610992;7731;;0,0007782;7,782;
17,8614749;7732;;0,0003757;3,757;
17,8619251;7733;;0,0004502;4,502;
17,8624801;7734;;0,000555;5,55;
17,8628673;7735;;0,0003872;3,872;
17,8636131;7736;;0,0007458;7,458;
17,8636951;7737;;8,20E-05;0,82;
17,8640632;7738;;0,0003681;3,681;
17,8645267;7739;;0,0004635;4,635;
17,8646526;7740;;0,0001259;1,259;
17,8653774;7741;;0,0007248;7,248;
17,8654174;7742;;4,00E-05;0,4;
17,8655548;7743;;0,0001374;1,374;
17,8666;7744;;0,0010452;10,452;
17,8672428;7745;;0,0006428;6,428;
17,8672657;7746;;2,29E-05;0,229;
17,8680133;7747;;0,0007476;7,476;
17,8683948;7748;;0,0003815;3,815;
17,8686389;7749;;0,0002441;2,441;
17,8691883;7750;;0,0005494;5,494;
17,8697071;7751;;0,0005188;5,188;
17,8699188;7752;;0,0002117;2,117;
17,8700466;7753;;0,0001278;1,278;
17,8706455;7754;;0,0005989;5,989;
17,871006;7755;;0,0003605;3,605;
17,8720664;7756;;0,0010604;10,604;
17,8718128;7757;;-0,0002536;-2,536;
17,8719501;7758;;0,0001373;1,373;
17,8726806;7759;;0,0007305;7,305;
17,8736782;7760;;0,0009976;9,976;
17,8740844;7761;;0,0004062;4,062;
17,8739356;7762;;-0,0001488;-1,488;
17,8745422;7763;;0,0006066;6,066;
17,8749904;7764;;0,0004482;4,482;
17,8751487;7765;;0,0001583;1,583;
17,8758239;7766;;0,0006752;6,752;
17,8763103;7767;;0,0004864;4,864;
17,8768558;7768;;0,0005455;5,455;
17,8772258;7769;;0,00037;3,7;
17,8771896;7770;;-3,62E-05;-0,362;
17,8779945;7771;;0,0008049;8,049;
17,8783416;7772;;0,0003471;3,471;
17,8786525;7773;;0,0003109;3,109;
17,8788986;7774;;0,0002461;2,461;
17,879961;7775;;0,0010624;10,624;
17,8800621;7776;;0,0001011;1,011;
17,8792743;7777;;-0,0007878;-7,878;
17,8808116;7778;;0,0015373;15,373;
17,8810558;7779;;0,0002442;2,442;
17,881752;7780;;0,0006962;6,962;
17,881855;7781;;0,000103;1,03;
17,8828372;7782;;0,0009822;9,822;
17,882986;7783;;0,0001488;1,488;
17,8831958;7784;;0,0002098;2,098;
17,8837547;7785;;0,0005589;5,589;
17,8837127;7786;;-4,20E-05;-0,42;
17,8839168;7787;;0,0002041;2,041;
17,8849754;7788;;0,0010586;10,586;
17,8852443;7789;;0,0002689;2,689;
17,88595;7790;;0,0007057;7,057;
17,8861579;7791;;0,0002079;2,079;
17,8863601;7792;;0,0002022;2,022;
17,8862209;7793;;-0,0001392;-1,392;
17,8867835;7794;;0,0005626;5,626;
17,8873672;7795;;0,0005837;5,837;
17,8878536;7796;;0,0004864;4,864;
17,8880062;7797;;0,0001526;1,526;
17,888647;7798;;0,0006408;6,408;
17,8892593;7799;;0,0006123;6,123;
17,8900032;7800;;0,0007439;7,439;
17,8897724;7801;;-0,0002308;-2,308;
17,8901653;7802;;0,0003929;3,929;
17,8911056;7803;;0,0009403;9,403;
17,8913059;7804;;0,0002003;2,003;
17,891777;7805;;0,0004711;4,711;
17,8921756;7806;;0,0003986;3,986;
17,8926181;7807;;0,0004425;4,425;
17,8932266;7808;;0,0006085;6,085;
17,893465;7809;;0,0002384;2,384;
17,8943462;7810;;0,0008812;8,812;
17,8939476;7811;;-0,0003986;-3,986;
17,8943061;7812;;0,0003585;3,585;
17,89538;7813;;0,0010739;10,739;
17,8957366;7814;;0,0003566;3,566;
17,8958911;7815;;0,0001545;1,545;
17,8964347;7816;;0,0005436;5,436;
17,8967704;7817;;0,0003357;3,357;
17,8968925;7818;;0,0001221;1,221;
17,8974552;7819;;0,0005627;5,627;
17,8973922;7820;;-6,30E-05;-0,63;
17,8984279;7821;;0,0010357;10,357;
17,8992214;7822;;0,0007935;7,935;
17,8995456;7823;;0,0003242;3,242;
17,9002456;7824;;0,0007;7;
17,9002666;7825;;2,10E-05;0,21;
17,9010391;7826;;0,0007725;7,725;
17,9008121;7827;;-0,000227;-2,27;
17,9007968;7828;;-1,53E-05;-0,153;
17,9013538;7829;;0,000557;5,57;
17,9015007;7830;;0,0001469;1,469;
17,9022312;7831;;0,0007305;7,305;
17,9016914;7832;;-0,0005398;-5,398;
17,9027214;7833;;0,00103;10,3;
17,9030838;7834;;0,0003624;3,624;
17,9033527;7835;;0,0002689;2,689;
17,9038772;7836;;0,0005245;5,245;
17,904766;7837;;0,0008888;8,888;
17,9046478;7838;;-0,0001182;-1,182;
17,9050884;7839;;0,0004406;4,406;
17,9062976;7840;;0,0012092;12,092;
17,9061737;7841;;-0,0001239;-1,239;
17,9073352;7842;;0,0011615;11,615;
17,9071998;7843;;-0,0001354;-1,354;
17,907957;7844;;0,0007572;7,572;
17,9084739;7845;;0,0005169;5,169;
17,9087333;7846;;0,0002594;2,594;
17,90876;7847;;2,67E-05;0,267;
17,9096603;7848;;0,0009003;9,003;
17,9093341;7849;;-0,0003262;-3,262;
17,9102954;7850;;0,0009613;9,613;
17,9100513;7851;;-0,0002441;-2,441;
17,9101734;7852;;0,0001221;1,221;
17,9106197;7853;;0,0004463;4,463;
17,9118652;7854;;0,0012455;12,455;
17,9122352;7855;;0,00037;3,7;
17,9127712;7856;;0,000536;5,36;
17,9128665;7857;;9,53E-05;0,953;
17,9134864;7858;;0,0006199;6,199;
17,9134445;7859;;-4,19E-05;-0,419;
17,9139308;7860;;0,0004863;4,863;
17,914339;7861;;0,0004082;4,082;
17,9154472;7862;;0,0011082;11,082;
17,9157028;7863;;0,0002556;2,556;
17,9150333;7864;;-0,0006695;-6,695;
17,9157543;7865;;0,000721;7,21;
17,9167575;7866;;0,0010032;10,032;
17,9169559;7867;;0,0001984;1,984;
17,917633;7868;;0,0006771;6,771;
17,9177265;7869;;9,35E-05;0,935;
17,918045;7870;;0,0003185;3,185;
17,9184741;7871;;0,0004291;4,291;
17,919218;7872;;0,0007439;7,439;
17,9196643;7873;;0,0004463;4,463;
17,9195251;7874;;-0,0001392;-1,392;
17,9200534;7875;;0,0005283;5,283;
17,9209098;7876;;0,0008564;8,564;
17,9206504;7877;;-0,0002594;-2,594;
17,9211769;7878;;0,0005265;5,265;
17,9216461;7879;;0,0004692;4,692;
17,9223384;7880;;0,0006923;6,923;
17,9228267;7881;;0,0004883;4,883;
17,9228401;7882;;1,34E-05;0,134;
17,9232578;7883;;0,0004177;4,177;
17,9236526;7884;;0,0003948;3,948;
17,9239978;7885;;0,0003452;3,452;
17,9242305;7886;;0,0002327;2,327;
17,9247684;7887;;0,0005379;5,379;
17,9249916;7888;;0,0002232;2,232;
17,9256687;7889;;0,0006771;6,771;
17,926609;7890;;0,0009403;9,403;
17,9269065;7891;;0,0002975;2,975;
17,926136;7892;;-0,0007705;-7,705;
17,9269161;7893;;0,0007801;7,801;
17,9277648;7894;;0,0008487;8,487;
17,9274005;7895;;-0,0003643;-3,643;
17,928009;7896;;0,0006085;6,085;
17,9291458;7897;;0,0011368;11,368;
17,9291591;7898;;1,33E-05;0,133;
17,9293003;7899;;0,0001412;1,412;
17,9294853;7900;;0,000185;1,85;
17,9302692;7901;;0,0007839;7,839;
17,9307632;7902;;0,000494;4,94;
17,9312267;7903;;0,0004635;4,635;
17,9321365;7904;;0,0009098;9,098;
17,9320106;7905;;-0,0001259;-1,259;
17,9324588;7906;;0,0004482;4,482;
17,9322986;7907;;-0,0001602;-1,602;
17,9337348;7908;;0,0014362;14,362;
17,9335689;7909;;-0,0001659;-1,659;
17,933813;7910;;0,0002441;2,441;
17,9338626;7911;;4,96E-05;0,496;
17,9342479;7912;;0,0003853;3,853;
17,9348182;7913;;0,0005703;5,703;
17,9352188;7914;;0,0004006;4,006;
17,9351158;7915;;-0,000103;-1,03;
17,9359416;7916;;0,0008258;8,258;
17,9369182;7917;;0,0009766;9,766;
17,9372348;7918;;0,0003166;3,166;
17,9377918;7919;;0,000557;5,57;
17,9382553;7920;;0,0004635;4,635;
17,9386463;7921;;0,000391;3,91;
17,9388294;7922;;0,0001831;1,831;
17,9388484;7923;;1,90E-05;0,19;
17,9397354;7924;;0,000887;8,87;
17,940216;7925;;0,0004806;4,806;
17,9402618;7926;;4,58E-05;0,458;
17,9409065;7927;;0,0006447;6,447;
17,9420032;7928;;0,0010967;10,967;
17,9419059;7929;;-9,73E-05;-0,973;
17,9421615;7930;;0,0002556;2,556;
17,9425239;7931;;0,0003624;3,624;
17,9426136;7932;;8,97E-05;0,897;
17,9436702;7933;;0,0010566;10,566;
17,9444732;7934;;0,000803;8,03;
17,94384;7935;;-0,0006332;-6,332;
17,9443645;7936;;0,0005245;5,245;
17,9449119;7937;;0,0005474;5,474;
17,9453239;7938;;0,000412;4,12;
17,9461879;7939;;0,000864;8,64;
17,9462642;7940;;7,63E-05;0,763;
17,9460487;7941;;-0,0002155;-2,155;
17,9463329;7942;;0,0002842;2,842;
17,946783;7943;;0,0004501;4,501;
17,9476375;7944;;0,0008545;8,545;
17,9480495;7945;;0,000412;4,12;
17,948656;7946;;0,0006065;6,065;
17,9488811;7947;;0,0002251;2,251;
17,9489593;7948;;7,82E-05;0,782;
17,9489459;7949;;-1,34E-05;-0,134;
17,9492588;7950;;0,0003129;3,129;
17,9503459;7951;;0,0010871;10,871;
17,95051;7952;;0,0001641;1,641;
17,9506225;7953;;0,0001125;1,125;
17,9508209;7954;;0,0001984;1,984;
17,9516487;7955;;0,0008278;8,278;
17,9525089;7956;;0,0008602;8,602;
17,9528179;7957;;0,000309;3,09;
17,9532032;7958;;0,0003853;3,853;
17,9536113;7959;;0,0004081;4,081;
17,953968;7960;;0,0003567;3,567;
17,9542503;7961;;0,0002823;2,823;
17,9543781;7962;;0,0001278;1,278;
17,955141;7963;;0,0007629;7,629;
17,9552478;7964;;0,0001068;1,068;
17,955635;7965;;0,0003872;3,872;
17,9561653;7966;;0,0005303;5,303;
17,9564971;7967;;0,0003318;3,318;
17,9565715;7968;;7,44E-05;0,744;
17,9572257;7969;;0,0006542;6,542;
17,9577217;7970;;0,000496;4,96;
17,9582824;7971;;0,0005607;5,607;
17,9584026;7972;;0,0001202;1,202;
17,9587574;7973;;0,0003548;3,548;
17,9591312;7974;;0,0003738;3,738;
17,9593048;7975;;0,0001736;1,736;
17,9594459;7976;;0,0001411;1,411;
17,9606227;7977;;0,0011768;11,768;
17,9603633;7978;;-0,0002594;-2,594;
17,9616069;7979;;0,0012436;12,436;
17,9613933;7980;;-0,0002136;-2,136;
17,9620933;7981;;0,0007;7;
17,9619636;7982;;-0,0001297;-1,297;
17,9619445;7983;;-1,91E-05;-0,191;
17,9624996;7984;;0,0005551;5,551;
17,963459;7985;;0,0009594;9,594;
17,9637279;7986;;0,0002689;2,689;
17,9636745;7987;;-5,34E-05;-0,534;
17,9642429;7988;;0,0005684;5,684;
17,9645881;7989;;0,0003452;3,452;
17,965929;7990;;0,0013409;13,409;
17,9658622;7991;;-6,68E-05;-0,668;
17,9654903;7992;;-0,0003719;-3,719;
17,9656696;7993;;0,0001793;1,793;
17,9662876;7994;;0,000618;6,18;
17,966753;7995;;0,0004654;4,654;
17,9675827;7996;;0,0008297;8,297;
17,9677848;7997;;0,0002021;2,021;
17,9681797;7998;;0,0003949;3,949;
17,9685935;7999;;0,0004138;4,138;
17,9692459;8000;;0,0006524;6,524;
17,9697704;8001;;0,0005245;5,245;
17,969902;8002;;0,0001316;1,316;
17,9700641;8003;;0,0001621;1,621;
17,9704227;8004;;0,0003586;3,586;
